Original: accept|charset , predicted 1st: add
Original: get|key , predicted 1st: get|key
Original: get|pos , predicted 1st: get|index
Original: add|space|consumed , predicted 1st: verify
Original: test|delete|non|existent|file , predicted 1st: test|delete
Original: test|glob|status|filter|with|multiple|path|wildcards|and|non|trivial|filter , predicted 1st: test|root|root
Original: create , predicted 1st: do|insert
Original: check|access|by|file|methods , predicted 1st: execute
Original: get|file|mask , predicted 1st: get|file
Original: get|file|checksum , predicted 1st: resolve|file
Original: do|call , predicted 1st: get|file
Original: next , predicted 1st: get|file
Original: is|local , predicted 1st: is|local
Original: get|split|hosts|and|cached|hosts , predicted 1st: get|node|node
Original: set|log|path , predicted 1st: set|log|path
Original: is|starved|for|fair|share , predicted 1st: is|resource
Original: get|listing|file|path , predicted 1st: get|file|path
Original: get|acl|status , predicted 1st: resolve
Original: next , predicted 1st: get|status
Original: add|pb|protocol , predicted 1st: add|protocol
Original: initialize , predicted 1st: create
Original: wait|for|datanode|death , predicted 1st: wait
Original: set|map|count , predicted 1st: get|num
Original: get|space|consumed , predicted 1st: get
Original: next|key|value , predicted 1st: do|to|to
Original: check|access , predicted 1st: has|access
Original: count|ready|bytes , predicted 1st: size
Original: get|snapshot|by|name , predicted 1st: get|snapshot
Original: do|build|listing , predicted 1st: build
Original: get|configuration|input|stream , predicted 1st: get|input|stream
Original: get|value , predicted 1st: get|file|name|name
Original: get|used|node|capacity , predicted 1st: get|node
Original: check|closed , predicted 1st: close
Original: get|abstract|file|system , predicted 1st: get|system|file
Original: run , predicted 1st: get|system|file
Original: create|file|non|recursive , predicted 1st: create|file
Original: check|dir|access , predicted 1st: check|check|check|check
Original: get|namenode|service|addr , predicted 1st: get|service|name
Original: clear , predicted 1st: clear
Original: human|time , predicted 1st: format|time
Original: get|command|line|args|string , predicted 1st: get|command|line
Original: needs|task|commit , predicted 1st: execute
Original: test|empty|create|flag , predicted 1st: test|get|root|root
Original: get|record|reader , predicted 1st: create|object
Original: next , predicted 1st: is|write
Original: create|key , predicted 1st: get|object
Original: create|value , predicted 1st: get|object
Original: get|pos , predicted 1st: get
Original: close , predicted 1st: method
Original: get|progress , predicted 1st: get|f
Original: test|create|file|with|null|name , predicted 1st: test|create|file
Original: check|and|close , predicted 1st: is|close
Original: get|content|summary , predicted 1st: get|content|content|content
Original: do|call , predicted 1st: get|content|content
Original: next , predicted 1st: get|summary|content
Original: disable|system|halt , predicted 1st: enable|disabled
Original: service|init , predicted 1st: init
Original: get|done|file|name , predicted 1st: get|job|file|file|info
Original: get|first|non|empty|queue , predicted 1st: get
Original: get|files|per|directory , predicted 1st: get|directory|directory|directory
Original: write , predicted 1st: append
Original: get|num|processors , predicted 1st: get|num|num
Original: has|secure|channel , predicted 1st: is|show
Original: run , predicted 1st: run
Original: get|queue|user|acl|info , predicted 1st: get|user|info
Original: add|suffix , predicted 1st: get|suffix|name
Original: identify|hosts , predicted 1st: sort
Original: compute|shares , predicted 1st: load
Original: get|default|block|size , predicted 1st: get|default|block|size
Original: get|cpu|frequency , predicted 1st: get
Original: read , predicted 1st: read
Original: get|remote|ugi , predicted 1st: get
Original: main , predicted 1st: add
Original: get|first|halt|exception , predicted 1st: first|first
Original: get|progress , predicted 1st: get|min|num
Original: get|secondary|name|service|id , predicted 1st: get|id|name
Original: glob|status , predicted 1st: get|status
Original: close , predicted 1st: close
Original: get|application , predicted 1st: get|data|data
Original: get|path , predicted 1st: get|file|path
Original: disable|system|exit , predicted 1st: enable|system|action
Original: set|generation|stamp , predicted 1st: set|stamp|stamp
Original: get|delegation|token , predicted 1st: get|token
Original: is|in , predicted 1st: is|address
Original: flush|and|sync , predicted 1st: flush
Original: set|drop|behind , predicted 1st: set|drop|strategy
Original: close , predicted 1st: close
Original: get|file , predicted 1st: get|file
Original: init|internal , predicted 1st: set|config|dir
Original: get|application|attempts , predicted 1st: init|data|id
Original: set|sync|folder , predicted 1st: set|sync|folder
Original: get|proto , predicted 1st: build
Original: subtract , predicted 1st: foo
Original: skip , predicted 1st: skip
Original: set|artificial|slowdown , predicted 1st: set
Original: get|sasl|props|resolver , predicted 1st: get|resolver|resolver
Original: get|copy|strategy , predicted 1st: get|copy|strategy
Original: compare , predicted 1st: compare
Original: get|random|id , predicted 1st: random|int
Original: scan , predicted 1st: new|test
Original: remove|encryption|zone , predicted 1st: remove
Original: write|raw , predicted 1st: write|raw
Original: assign|to , predicted 1st: rename
Original: get|committed|task|path , predicted 1st: get|task|path
Original: halt , predicted 1st: check
Original: test|mkdirs|fails|for|subdirectory|of|existing|file , predicted 1st: test|get|root|root|path
Original: append|file , predicted 1st: copy
Original: get|locality|threshold|node , predicted 1st: get|float
Original: byte|array|bytes , predicted 1st: get|path
Original: init , predicted 1st: generate
Original: error|details , predicted 1st: get|trace
Original: get|archive|timestamps , predicted 1st: parse
Original: set|up , predicted 1st: set|up
Original: round|up , predicted 1st: create|resource
Original: get|encryption|algorithm , predicted 1st: get
Original: get|major|version , predicted 1st: get|column|count
Original: get|last|tx|id , predicted 1st: get
Original: get|list , predicted 1st: get|selected
Original: get|archive|visibilities , predicted 1st: parse
Original: finalize|upgrade , predicted 1st: upgrade
Original: create|scheduling|request , predicted 1st: add|app|id
Original: get|num|chunks|left , predicted 1st: get|num|num
Original: set|times , predicted 1st: test
Original: do|call , predicted 1st: do|process
Original: next , predicted 1st: 
Original: get|available|physical|memory|size , predicted 1st: get
Original: search|snapshot , predicted 1st: search
Original: escape|delimiters , predicted 1st: replace|all
Original: get|path|info , predicted 1st: get|path|for
Original: node|update , predicted 1st: run
Original: get|file|context|helper , predicted 1st: get|test|class|context
Original: create|scheduling|request , predicted 1st: create|request|request
Original: reconcile , predicted 1st: run
Original: is|in|progress , predicted 1st: is
Original: append|to|file , predicted 1st: write
Original: create , predicted 1st: write
Original: data|to|target , predicted 1st: get|target
Original: string|bytes , predicted 1st: get|bytes
Original: create|splits , predicted 1st: get|splits
Original: create|key|provider|crypto|extension , predicted 1st: get|provider|provider
Original: renew , predicted 1st: get|last|token
Original: check , predicted 1st: check|source
Original: set|should|skip|fsync|for|testing , predicted 1st: set|skip|skip
Original: list|located|status , predicted 1st: get|file|status
Original: has|next , predicted 1st: get|next
Original: has|next|no|filter , predicted 1st: read
Original: next , predicted 1st: get|file
Original: parse|application|attempt|finish|data , predicted 1st: parse
Original: test|multi|byte|files|are|files , predicted 1st: test|test|output|output
Original: get|x|attrs , predicted 1st: get|file|system
Original: get|name|service|id|from|address , predicted 1st: get|id
Original: subtract , predicted 1st: set|value
Original: test|rename|directory|to|itself , predicted 1st: test|rename
Original: create , predicted 1st: create
Original: remove|node , predicted 1st: run
Original: sort|listing , predicted 1st: get|output|output
Original: test|rename|root|dir|forbidden , predicted 1st: test|rename
Original: parse|application|finish|data , predicted 1st: parse
Original: get|position , predicted 1st: get
Original: should|ignore|failures , predicted 1st: is|ignore
Original: create|input|file|listing , predicted 1st: get|file|path
Original: get|public|url , predicted 1st: get|url
Original: get|num|edits|loaded , predicted 1st: get|num|loaded
Original: get|used|resource , predicted 1st: get|resource|resource
Original: run , predicted 1st: get
Original: get|variance , predicted 1st: get
Original: set|required|service|hadoop|conf , predicted 1st: set
Original: process , predicted 1st: set|job|stats
Original: is|closed , predicted 1st: is|closed
Original: get|content , predicted 1st: get
Original: generate|sentence , predicted 1st: new|random|string
Original: get|info|server , predicted 1st: create
Original: copy , predicted 1st: do|close
Original: get|absolute|test|root|path , predicted 1st: create|dir
Original: accept , predicted 1st: 
Original: get|all|keys , predicted 1st: get|all|keys
Original: get|trace|signature , predicted 1st: get|file
Original: get|eventlog|dir , predicted 1st: get|log|log|log
Original: is|disk|usage|under|percentage|limit , predicted 1st: is
Original: parse|application|start|data , predicted 1st: parse
Original: get|scheme , predicted 1st: get|uri
Original: get|input|path|filter , predicted 1st: get|instance
Original: completed|container , predicted 1st: handle|event
Original: add , predicted 1st: add|set
Original: get|num|sync , predicted 1st: get|sync|sync
Original: get|containers , predicted 1st: get|data|data
Original: get|file|id , predicted 1st: get|file|id|id
Original: offer , predicted 1st: is|available
Original: next|valid|op , predicted 1st: get|next
Original: refresh , predicted 1st: test
Original: test|list|status|throws|exception|for|non|existent|file , predicted 1st: test|root|root
Original: validate|conf , predicted 1st: set|scheduled|scheduled|compaction
Original: get|usage , predicted 1st: get|usage
Original: get|listening|string , predicted 1st: get|path
Original: map|dist|cache|file|path , predicted 1st: get|path
Original: get|log|files , predicted 1st: get|log|files
Original: create|file|non|recursive , predicted 1st: create|file
Original: get|continuous|scheduling|sleep|ms , predicted 1st: get|int
Original: test|create|recursive|with|non|existing|dir , predicted 1st: test|file
Original: contextualize , predicted 1st: set
Original: await , predicted 1st: run
Original: service|start , predicted 1st: start
Original: test|rename|child|dir|forbidden , predicted 1st: test|rename
Original: get|value|string , predicted 1st: to|string
Original: test|mkdir|recursive|with|existing|dir , predicted 1st: test|get|root|root|path
Original: scan|next|op , predicted 1st: read
Original: new|stream|for|append , predicted 1st: create|output
Original: next|op|impl , predicted 1st: skip
Original: set|bytes , predicted 1st: set|version
Original: undo|delete , predicted 1st: remove
Original: get|zkfc|port , predicted 1st: get|key
Original: get|previous|epoch , predicted 1st: get|previous
Original: check|access , predicted 1st: is|access
Original: reset|leader|election , predicted 1st: test|local|node
Original: set|ssl|configuration|file , predicted 1st: set|file|configuration|configuration
Original: get|deviation , predicted 1st: get
Original: tear|down , predicted 1st: test|delete|root|root
Original: kick , predicted 1st: run
Original: test|write|read|and|delete|one|and|a|half|blocks , predicted 1st: test|read|block
Original: get|log|file , predicted 1st: get
Original: apply|current , predicted 1st: apply
Original: test|write|in|non|existent|directory , predicted 1st: test|exists
Original: read|fields , predicted 1st: read
Original: close|all , predicted 1st: close
Original: get|test|root|path , predicted 1st: create
Original: get|num|containers , predicted 1st: get|num
Original: test|statistics|operations , predicted 1st: test|join
Original: run , predicted 1st: run
Original: is|dir , predicted 1st: is|dir
Original: delete|nonexisting , predicted 1st: get|deleted|paths
Original: bytes|string , predicted 1st: bytes|bytes
Original: halt , predicted 1st: do|down
Original: execute , predicted 1st: test
Original: read|fields , predicted 1st: read|from
Original: get|last|snapshot|id , predicted 1st: get|last|snapshot|id
Original: create|response , predicted 1st: build|error
Original: commit|job , predicted 1st: commit
Original: flush , predicted 1st: flush
Original: find|lowest|common|ancestor|queue , predicted 1st: get|last|queue
Original: create|application|with|am|resource , predicted 1st: install|event
Original: create|socket|for|pipeline , predicted 1st: create|socket
Original: create , predicted 1st: set|default|buffer
Original: update|preemption|variables , predicted 1st: update|last|time
Original: clear , predicted 1st: process|blocks
Original: get|x|attrs , predicted 1st: resolve
Original: next , predicted 1st: get|byte
Original: test|delete|on|exit|unexisting , predicted 1st: test|delete
Original: mkdirs|with|exists|and|permission|check , predicted 1st: check|file
Original: merge|container|history|data , predicted 1st: start|data|data
Original: set|append , predicted 1st: set|append
Original: test|append , predicted 1st: write
Original: get|output|path , predicted 1st: get|file
Original: write|data , predicted 1st: assert|file
Original: test|rename|file|to|existing|parent , predicted 1st: test|rename|root
Original: get|target|ugi , predicted 1st: get
Original: go , predicted 1st: assert
Original: cleanup , predicted 1st: test|delete|dir
Original: get|path , predicted 1st: get|file
Original: get|initial|len , predicted 1st: get|initial|file|size
Original: test|over|write|and|read , predicted 1st: test|block|block
Original: do|tail|edits , predicted 1st: load
Original: get|split|ratio , predicted 1st: get|split
Original: is|file , predicted 1st: is|file
Original: get|last|load|timestamp , predicted 1st: get|last|timestamp
Original: test|fc|copy , predicted 1st: test|copy|file
Original: get|input|trace|signature , predicted 1st: get|trace|trace
Original: test|get|file|status|throws|exception|for|non|existent|file , predicted 1st: test|get|root|root|path
Original: get|min|share , predicted 1st: get|wrapped|service
Original: create|file , predicted 1st: create|file
Original: get|receive|buffer|size , predicted 1st: get|buffer
Original: get|file|size , predicted 1st: get|file|size
Original: send|file|descriptors , predicted 1st: send|file
Original: set|ready|to|flush , predicted 1st: flush
Original: container|started , predicted 1st: start
Original: create|configuration , predicted 1st: get|scheduler
Original: reset , predicted 1st: set
Original: verify|expected|cache|usage , predicted 1st: get|expected|cache
Original: get , predicted 1st: is
Original: release , predicted 1st: close
Original: get|data|layout|version , predicted 1st: get|layout|data|version
Original: clear , predicted 1st: set|up
Original: open , predicted 1st: open
Original: hsync , predicted 1st: sync|sync|sync|sync
Original: list|encryption|zones , predicted 1st: read
Original: check|move|validity , predicted 1st: check
Original: verify|files|equal , predicted 1st: read
Original: get|link|target , predicted 1st: resolve|file
Original: next , predicted 1st: get|file|status
Original: create|file , predicted 1st: create|file
Original: test|write|read|and|delete|half|a|block , predicted 1st: test
Original: remove|default|acl , predicted 1st: remove|default
Original: do|call , predicted 1st: remove
Original: next , predicted 1st: remove
Original: get|num|map|tasks , predicted 1st: get
Original: check|if|usage|over|fair|share , predicted 1st: is|available
Original: get|applicable|depth , predicted 1st: get
Original: do|upgrade , predicted 1st: do|upgrade
Original: divide , predicted 1st: get|resource|as|value
Original: is|block|meta|file , predicted 1st: is
Original: compute|available|containers , predicted 1st: get
Original: divide|and|ceil , predicted 1st: create|resource
Original: update|root|queue|metrics , predicted 1st: run
Original: get|fs|status , predicted 1st: resolve
Original: next , predicted 1st: get|status
Original: close , predicted 1st: method
Original: create|scheduling|request , predicted 1st: create|request
Original: valid|options , predicted 1st: is|options
Original: test|delete|non|existing|file , predicted 1st: test|delete
Original: list|encryption|zones , predicted 1st: get
Original: get|scheduling|policy , predicted 1st: get|policy
Original: add|encryption|zone , predicted 1st: set|id
Original: get|compress|output , predicted 1st: is|output
Original: write|op , predicted 1st: write|write
Original: test|create|flag|overwrite|existing|file , predicted 1st: test|create|root
Original: map , predicted 1st: write
Original: set , predicted 1st: set
Original: check|name|node|health , predicted 1st: set|system|file
Original: get|queue|info , predicted 1st: get|info
Original: configure , predicted 1st: set|job|job
Original: is|open , predicted 1st: is|open
Original: abort , predicted 1st: stop
Original: count|buffers|of|size , predicted 1st: get|size
Original: is|testable|file|name|on|platform , predicted 1st: is|valid|file
Original: do|finalize , predicted 1st: do|upgrade
Original: get|ugi , predicted 1st: get
Original: get|link|target , predicted 1st: get|link|link
Original: do|call , predicted 1st: do|resolve
Original: next , predicted 1st: get|target|link
Original: should|force|sync , predicted 1st: is|show
Original: compute|diff|between|snapshots , predicted 1st: check|index
Original: run , predicted 1st: run
Original: get|secure|random , predicted 1st: get|os|service
Original: check|if|usage|over|fair|share , predicted 1st: is|available
Original: from|avro , predicted 1st: get
Original: pre|failover|checks , predicted 1st: validate
Original: get|trust|managers , predicted 1st: get|poller|classes
Original: delete , predicted 1st: resolve
Original: next , predicted 1st: delete
Original: print|usage , predicted 1st: get|test|name
Original: save|namespace , predicted 1st: save|schema
Original: roll|edits , predicted 1st: get|thread
Original: set|generic|conf , predicted 1st: set|id
Original: write|raw , predicted 1st: write
Original: get|one|line|message , predicted 1st: get|message|message
Original: anonymize|path , predicted 1st: parse
Original: get|delegation|tokens , predicted 1st: get|list
Original: get|all|blocks , predicted 1st: open
Original: get|num|current|replicas , predicted 1st: get|current|current
Original: write|read|and|delete , predicted 1st: test|read
Original: service|init , predicted 1st: init
Original: get|trusted|channel|resolver , predicted 1st: get|resolver|resolver
Original: compare|to , predicted 1st: compare
Original: validate|paths , predicted 1st: read
Original: create|scheduling|request , predicted 1st: add|app
Original: bytes|to|long , predicted 1st: get|long
Original: save|child|snapshot , predicted 1st: check|child
Original: get|maximum|allocation , predicted 1st: get|default|scheduled
Original: check|file|system|acl|support , predicted 1st: set|status
Original: test|zero|byte|files|are|files , predicted 1st: test
Original: get|total|num|records , predicted 1st: get|number|number
Original: get|last|renewed , predicted 1st: get|last|last
Original: add , predicted 1st: foo
Original: test|glob|status|with|multiple|matches|of|single|char , predicted 1st: test|root|root
Original: compare|fs , predicted 1st: is|valid
Original: notify|fatal|error , predicted 1st: handle|error
Original: create|file|non|recursive , predicted 1st: create|file
Original: take , predicted 1st: set|new|holder
Original: get|encryption|zone|for|path , predicted 1st: get
Original: set|quota , predicted 1st: test
Original: do|call , predicted 1st: do|process
Original: next , predicted 1st: do|call
Original: multiply|and|normalize|up , predicted 1st: create|resource
Original: create|input|directory , predicted 1st: get
Original: get|input|stream , predicted 1st: get|input|stream|stream
Original: to|array , predicted 1st: get
Original: start|log|segment , predicted 1st: start|log
Original: get|long , predicted 1st: get|value
Original: is|blacklisted , predicted 1st: is
Original: recover|lease , predicted 1st: resolve
Original: do|call , predicted 1st: 
Original: next , predicted 1st: 
Original: apply|previous , predicted 1st: next
Original: get|good|dirs , predicted 1st: get|local|dirs
Original: to|response , predicted 1st: build
Original: list|status|iterator , predicted 1st: get|status|file
Original: test|rename|file|to|non|existent|directory , predicted 1st: test|rename|root
Original: test|mkdirs , predicted 1st: test|is|file
Original: update|demand , predicted 1st: run
Original: run , predicted 1st: main
Original: get|corrupt|blocks|count , predicted 1st: get|max|count
Original: valid|options , predicted 1st: is|options
Original: execute|move , predicted 1st: add|queue
Original: get|home|directory , predicted 1st: get|home|home
Original: execute , predicted 1st: get
Original: run , predicted 1st: test|system|system|file
Original: cache|groups|add , predicted 1st: set|groups
Original: maybe|init|builder , predicted 1st: run
Original: abort|job , predicted 1st: read
Original: test|input|stream|closed|twice , predicted 1st: test|get|root|root
Original: read|fields , predicted 1st: read
Original: create|chunk , predicted 1st: create
Original: fetch|file|list , predicted 1st: read
Original: task|result|string , predicted 1st: get|name|name
Original: set|write|timeout , predicted 1st: write|write|timeout
Original: add|streams|to|collection|from|files , predicted 1st: check
Original: set|owner , predicted 1st: resolve
Original: next , predicted 1st: do|process
Original: set|public|url , predicted 1st: set|public|url
Original: start , predicted 1st: start
Original: get|default|working|directory , predicted 1st: get|test|root|path
Original: failover , predicted 1st: test
Original: wait|replication , predicted 1st: test
Original: create|file , predicted 1st: write
Original: continuous|scheduling|attempt , predicted 1st: test
Original: to|encryption|zone , predicted 1st: get|default|zone
Original: write|bench , predicted 1st: get
Original: spec|to|string , predicted 1st: get|all|output|map
Original: get|conf , predicted 1st: get
Original: get|i|ps , predicted 1st: get|i|i|interface
Original: set|target|path|exists , predicted 1st: is|target|path
Original: check|files , predicted 1st: test|read
Original: reverse|dns , predicted 1st: get
Original: write , predicted 1st: write
Original: get|split|ratio , predicted 1st: get|split
Original: get|file|status , predicted 1st: get|file|status
Original: create , predicted 1st: create|stream|stream
Original: do|call , predicted 1st: create|output|stream|stream
Original: next , predicted 1st: create|stream
Original: wait|corrupt|replicas , predicted 1st: test
Original: get|permission|status , predicted 1st: get|status|permission
Original: get|min|resources , predicted 1st: get|default|resources
Original: create|encryption|zone , predicted 1st: get
Original: string|task|result , predicted 1st: get|all
Original: get|key , predicted 1st: get|key|name
Original: get|value , predicted 1st: get|value
Original: set|value , predicted 1st: execute
Original: get|target|path|exists , predicted 1st: is|target|path
Original: add|row , predicted 1st: set
Original: terminate|called , predicted 1st: is|first
Original: get|max|applications , predicted 1st: get|max|max
Original: clean|deleted|i|node , predicted 1st: run
Original: add|ssl|files|to|dist|cache , predicted 1st: add
Original: set|working|directory , predicted 1st: set|working|dir
Original: is|file , predicted 1st: is|file
Original: open|connection , predicted 1st: set|connection
Original: get|file|names , predicted 1st: get|file|names
Original: shutdown , predicted 1st: close
Original: publish , predicted 1st: set
Original: check|if|usage|over|fair|share , predicted 1st: is|available
Original: reserve|resource , predicted 1st: set|application
Original: get|name|service|uris , predicted 1st: get|default|uri
Original: get|file|size , predicted 1st: get|file|status
Original: get|fair|share , predicted 1st: get|resources
Original: find|resource , predicted 1st: parse
Original: load|ssl|configuration , predicted 1st: create|client
Original: unreserve|resource , predicted 1st: set|application
Original: is|block|token|enabled , predicted 1st: is|token|token|enabled
Original: add|cache|file , predicted 1st: set
Original: test|get|file|status|throws|exception|for|non|existent|file , predicted 1st: test|file|file|not
Original: test|create|flag|append|create|overwrite , predicted 1st: test|get|root|root|path
Original: write|dist|cache|files|list , predicted 1st: get|files
Original: compare , predicted 1st: compare
Original: close , predicted 1st: close
Original: get|wrapped , predicted 1st: get|output|path
Original: get|file|checksum , predicted 1st: resolve|file
Original: next , predicted 1st: get|file
Original: initialize , predicted 1st: set|cluster
Original: set|public|url , predicted 1st: set|public|url
Original: create|meta|folder|path , predicted 1st: get|folder|path
Original: scan|edit|log , predicted 1st: get
Original: set|test|filename , predicted 1st: set
Original: get|message , predicted 1st: get|message
Original: is|symlink , predicted 1st: is
Original: get|min|share|memory|fraction , predicted 1st: get|min|min
Original: parse|relative|time , predicted 1st: get|time|time
Original: test|glob|status|filter|with|empty|path|results , predicted 1st: test|root|root
Original: set|conf , predicted 1st: set
Original: create|file , predicted 1st: create|file
Original: set|region , predicted 1st: set|region
Original: get|non|empty|string , predicted 1st: get|in
Original: set|times , predicted 1st: set
Original: namespace|string , predicted 1st: get|namespace
Original: open|for|read , predicted 1st: execute
Original: add|difference , predicted 1st: add|record|stats
Original: create|socket , predicted 1st: get
Original: test|list|status|filter|with|no|matches , predicted 1st: test|get|root|root|path
Original: get|output|path , predicted 1st: get|output|output|path
Original: test|rename|file|as|existing|file , predicted 1st: test|rename
Original: test|delete|file , predicted 1st: test|delete|file
Original: create|non|recursive , predicted 1st: create|output|stream|stream
Original: do|call , predicted 1st: create|output|stream|stream
Original: next , predicted 1st: create|stream
Original: list|subtree , predicted 1st: do|change
Original: warn|or|kill|container , predicted 1st: new
Original: register|commands , predicted 1st: add|factory
Original: unreference , predicted 1st: check
Original: add|space|consumed|cache , predicted 1st: set
Original: render , predicted 1st: set|html
Original: remove|application , predicted 1st: stop
Original: as|array , predicted 1st: get|byte
Original: remove|default|acl , predicted 1st: resolve
Original: next , predicted 1st: remove
Original: start , predicted 1st: start
Original: get|total|node|capacity , predicted 1st: total|total
Original: get|domain|socket , predicted 1st: get|domain
Original: get|scheme|authority|uri , predicted 1st: get|auth|auth
Original: append , predicted 1st: get|output|stream|stream
Original: do|call , predicted 1st: get|stream|stream
Original: next , predicted 1st: append|stream
Original: is|empty , predicted 1st: is|empty
Original: test|glob|status|filter|with|multiple|path|matches|and|non|trivial|filter , predicted 1st: test|test|root|root
Original: get|file|class|paths , predicted 1st: get|files
Original: set|owner , predicted 1st: set|owner
Original: get|ha|nn|rpc|addresses , predicted 1st: get|addresses
Original: reset , predicted 1st: reset
Original: list|status , predicted 1st: get|status
Original: create|datanode|storage|info , predicted 1st: create|storage|info
Original: test|create|flag|create|append|non|existing|file , predicted 1st: test|create|root
Original: get|datanode|capacity , predicted 1st: get
Original: write , predicted 1st: write
Original: get|active|node|address , predicted 1st: get|address
Original: init|scheduler , predicted 1st: set|up
Original: main , predicted 1st: main
Original: get|suffix|i|ds , predicted 1st: get|address
Original: match , predicted 1st: is|address
Original: get|admin|url , predicted 1st: get|url
Original: get|file|context , predicted 1st: get|file|context
Original: disable|bind|path|validation , predicted 1st: set|validate|validation
Original: get|snapshot|directory , predicted 1st: ensure|deleted
Original: accepts|url , predicted 1st: test|url
Original: should|block , predicted 1st: is|blocking
Original: trim|job|name , predicted 1st: get|job|name|name
Original: service|stop , predicted 1st: stop
Original: create|chunks , predicted 1st: get
Original: merge|local|to|builder , predicted 1st: set|task|id
Original: init , predicted 1st: load
Original: dec|dfs|used , predicted 1st: add|and|add
Original: compare|bytes , predicted 1st: compare
Original: rename , predicted 1st: do|resolve
Original: do|call , predicted 1st: do|rename
Original: next , predicted 1st: do|call
Original: get|default|working|directory , predicted 1st: get|test|root|path
Original: login|as|fc|user , predicted 1st: set|up|key
Original: get|file|block|locations , predicted 1st: get|block|block
Original: is|dir , predicted 1st: is|directory
Original: get|int , predicted 1st: get|value
Original: hex , predicted 1st: to|string
Original: get|file|block|locations , predicted 1st: get|block|block
Original: get|file|block|locations , predicted 1st: get|block|block
Original: do|call , predicted 1st: get|block
Original: next , predicted 1st: get|block|block
Original: get|max|allocatable|containers , predicted 1st: get|max
Original: set|disk|utilization|space|cutoff , predicted 1st: set|space
Original: list|corrupt|file|blocks , predicted 1st: resolve
Original: next , predicted 1st: list|file
Original: main , predicted 1st: test|test
Original: output , predicted 1st: test
Original: generate|report , predicted 1st: get|string
Original: create|datanode|storage|infos , predicted 1st: create|storage|infos
Original: get|file|context , predicted 1st: create|context
Original: list|cache|directives , predicted 1st: get|entry
Original: has|next , predicted 1st: next|next
Original: next , predicted 1st: get|entry
Original: get|locality|wait|factor , predicted 1st: get|nodes
Original: get|child , predicted 1st: get|child
Original: test|write|in|non|existent|directory , predicted 1st: test|exists
Original: contains|path , predicted 1st: contains|path
Original: test|fs|status , predicted 1st: test|not|not|not|not|not
Original: canonicalize|uri , predicted 1st: get|uri|uri
Original: test|root|dir|always|exists , predicted 1st: test|file|file
Original: discard|segments , predicted 1st: start
Original: set|output|compressor|class , predicted 1st: set|output|output
Original: read|string , predicted 1st: read
Original: get|cache|files , predicted 1st: get|files
Original: test|create|non|recursive|with|existing|dir , predicted 1st: test|file
Original: get|file|timestamps , predicted 1st: parse|cache
Original: set|admin|url , predicted 1st: set|url|admin
Original: get|zkfc|proxy , predicted 1st: get|protocol
Original: create|file|system , predicted 1st: get|file
Original: preserve|attributes , predicted 1st: get|status
Original: get|simulation|time , predicted 1st: get|total|time
Original: wrap|exception , predicted 1st: wrap|message
Original: create|file , predicted 1st: create|create|data
Original: get|version , predicted 1st: do|get|version
Original: is|flushed , predicted 1st: is|empty
Original: set|work|output|path , predicted 1st: set|output|output|dir
Original: check|dir , predicted 1st: check|directory
Original: reset|first|exit|exception , predicted 1st: clear|first
Original: flush , predicted 1st: flush
Original: get|data|node|stats , predicted 1st: 
Original: get|default|replication , predicted 1st: get|default
Original: resolve|path , predicted 1st: resolve
Original: bytes|byte|array , predicted 1st: get|byte
Original: set , predicted 1st: foo
Original: to|avro , predicted 1st: get
Original: run , predicted 1st: get|file
Original: should|overwrite , predicted 1st: is
Original: run , predicted 1st: test
Original: is|file|closed , predicted 1st: is|file
Original: do|call , predicted 1st: is|file
Original: next , predicted 1st: is|file
Original: is|closed , predicted 1st: is|open
Original: terminate , predicted 1st: exit
Original: fence|old|active , predicted 1st: set|active
Original: compute|packet|chunk|size , predicted 1st: set|size
Original: test|list|status , predicted 1st: test
Original: modify|cache|pool , predicted 1st: validate|cache
Original: verify|files|not|equal , predicted 1st: test|equal|equal
Original: abort , predicted 1st: close
Original: set|atomic|commit , predicted 1st: set|commit
Original: get|addresses , predicted 1st: get|address
Original: get|datanode|descriptor , predicted 1st: create|descriptor
Original: get|num|failures , predicted 1st: get|num|num
Original: set , predicted 1st: set|value
Original: create|log|handler , predicted 1st: create|handler|handler
Original: handle , predicted 1st: on|event
Original: make|request , predicted 1st: get|id|id
Original: get|acl , predicted 1st: get|entries|entries
Original: jdbc|compliant , predicted 1st: is|show
Original: get|num|failed|jobs , predicted 1st: total|failed
Original: open|for|write , predicted 1st: test|file|file
Original: read|op , predicted 1st: next
Original: parse|exec|result , predicted 1st: read
Original: wait|for|acked|seqno , predicted 1st: wait|for
Original: create|files , predicted 1st: create|files
Original: add|next|value , predicted 1st: set
Original: test|write|read|and|delete|one|and|a|half|blocks , predicted 1st: test
Original: test|write|read|and|delete|one|block , predicted 1st: test|read|read
Original: test|write|read|and|delete|two|blocks , predicted 1st: test|read|read
Original: list|x|attrs , predicted 1st: resolve
Original: next , predicted 1st: get|file|system
Original: get|name|service|id , predicted 1st: get|id|id
Original: get|default|block|size , predicted 1st: get|default|block|size
Original: now , predicted 1st: get|millis
Original: wrap|with|message , predicted 1st: get|exception
Original: not , predicted 1st: run
Original: test|glob|status|some|matches|in|directories , predicted 1st: test|get|root|root|path
Original: release|buffer , predicted 1st: close
Original: get|local|datanode|descriptor , predicted 1st: get|instance
Original: transfer|rbw , predicted 1st: parse
Original: get|preemption|interval , predicted 1st: get|interval
