Original: accept|charset , predicted 1st: add
Original: force|decay , predicted 1st: run
Original: get|namenode|addresses , predicted 1st: get
Original: add|row , predicted 1st: set|up
Original: authenticate , predicted 1st: do|execute
Original: free|buffers , predicted 1st: run
Original: get|connection , predicted 1st: get|connection
Original: set|last|caching|directive|sent|time|ms , predicted 1st: set|last|time
Original: shutdown|block|scanner , predicted 1st: set
Original: update|queue|statistics , predicted 1st: add
Original: do|upgrade , predicted 1st: do|create
Original: best|node , predicted 1st: get|current|nodes|nodes
Original: get|node|id , predicted 1st: get|node|id
Original: get|block|pool|set|size , predicted 1st: get|pool|pool|count
Original: set|balancer|bandwidth , predicted 1st: set
Original: get|file|attribute|settings , predicted 1st: get|attributes|attributes
Original: get|container|exit|status , predicted 1st: get|status
Original: datanode|dump , predicted 1st: print
Original: maybe|schedule|a|map|speculation , predicted 1st: 
Original: read|token|storage|file , predicted 1st: do|execute
Original: read|token|storage|file , predicted 1st: do|execute
Original: get|block|locations , predicted 1st: get|locations
Original: add|framework|group , predicted 1st: add
Original: get|block|scanner , predicted 1st: get|block|block
Original: register|datanode , predicted 1st: add
Original: validate|final|listing , predicted 1st: check|file
Original: get|display|name , predicted 1st: get|display|name
Original: injector , predicted 1st: get|injector
Original: set|out , predicted 1st: set
Original: create|token , predicted 1st: get|token|token
Original: put , predicted 1st: do|as
Original: run , predicted 1st: get|response
Original: get|finish|time , predicted 1st: get|time|time
Original: get|value , predicted 1st: get|value
Original: add|datanode , predicted 1st: add
Original: get|ipc|addr|with|hostname , predicted 1st: get|port
Original: delete|as|user , predicted 1st: do|execute
Original: get|sasl|properties|resolver , predicted 1st: get
Original: get|info|addr , predicted 1st: create|socket|socket
Original: copy|block , predicted 1st: read|block
Original: get|x|attrs , predicted 1st: build|x|map
Original: get|splits , predicted 1st: get|all
Original: available , predicted 1st: get|bytes
Original: get|creation|time , predicted 1st: get|creation|time
Original: deserialize|token , predicted 1st: get|token
Original: close , predicted 1st: close
Original: is|process|tree|over|limit , predicted 1st: is|limit
Original: read|acl|entries|from|xml , predicted 1st: get|entries
Original: get|name , predicted 1st: get|class|name
Original: do|upgrade|of|shared|log , predicted 1st: do|upgrade
Original: get|i|node|map , predicted 1st: get|map|map
Original: resolve|link , predicted 1st: get|path
Original: end|transaction , predicted 1st: add
Original: init|journals , predicted 1st: add|dirs
Original: size , predicted 1st: get|n
Original: get|datanode|report , predicted 1st: get
Original: get|no|op|instance , predicted 1st: get|log|log|log
Original: parse|generation|stamp , predicted 1st: parse
Original: get|canonical|service|name , predicted 1st: get|service
Original: set|drop|behind , predicted 1st: drop
Original: get|default|block|size , predicted 1st: get|default|block|size
Original: finalize|upgrade , predicted 1st: upgrade
Original: get|file|buffer|size , predicted 1st: get|buffer|size
Original: dec|dfs|used , predicted 1st: set
Original: write|blocks , predicted 1st: write
Original: get|fs|image , predicted 1st: get|image|image
Original: start|rolling|upgrade|internal|for|non|ha , predicted 1st: start
Original: read|long , predicted 1st: read|long
Original: get|progress , predicted 1st: get|min
Original: mkdirs , predicted 1st: is
Original: format , predicted 1st: do|upgrade
Original: is|file , predicted 1st: is|file
Original: save|digest|and|rename|checkpoint|image , predicted 1st: do|execute
Original: get|volume|map , predicted 1st: map
Original: commit|or|complete|last|block , predicted 1st: do|commit
Original: set|working|directory , predicted 1st: set|directory
Original: save|allocated|block , predicted 1st: create|block
Original: decrement|safe|block|count , predicted 1st: do|block
Original: unpack|entries , predicted 1st: write
Original: recover|storage|dirs , predicted 1st: is
Original: get|latest|images , predicted 1st: get|file|image|file
Original: value|of , predicted 1st: get|permission
Original: get|i|nodes|in|path , predicted 1st: resolve
Original: load|fs|image , predicted 1st: load|image
Original: write|i|node|file|attributes , predicted 1st: write
Original: get|distinct|versions , predicted 1st: get|versions|names
Original: get|file|link|status , predicted 1st: get|file|status
Original: update|replica|under|recovery , predicted 1st: check
Original: resolve|last|i|node , predicted 1st: get|node|node
Original: execute , predicted 1st: execute
Original: sleep , predicted 1st: is
Original: remove|acl|entries , predicted 1st: test|remove
Original: start|file|internal , predicted 1st: check
Original: test|modify|acl|entries|must|be|owner|or|super , predicted 1st: test|invalid
Original: remove|blocks , predicted 1st: remove
Original: is|segment|open , predicted 1st: is|in
Original: read|fully , predicted 1st: read
Original: log|delete , predicted 1st: set|log|i|ids
Original: list|status , predicted 1st: get|file|names
Original: update|demand , predicted 1st: run
Original: validate|block|file , predicted 1st: check|error
Original: select|input|streams , predicted 1st: do|read
Original: test|get|acl|status|requires|traverse|or|super , predicted 1st: test|get|status
Original: cancel|delegation|token , predicted 1st: remove|token
Original: initialize , predicted 1st: execute
Original: should|populate|repl|queues , predicted 1st: is|validation
Original: start|rolling|upgrade , predicted 1st: do|upgrade
Original: get|record|length , predicted 1st: get|record|length
Original: set|permission , predicted 1st: update|event
Original: delete|int , predicted 1st: delete
Original: read , predicted 1st: read
Original: get|existing|path|i|nodes , predicted 1st: resolve
Original: start|log|segment , predicted 1st: check
Original: check|fs|object|limit , predicted 1st: check
Original: block|from|xml , predicted 1st: parse|long
Original: check|permission|of|other , predicted 1st: is|in|action
Original: set|times|int , predicted 1st: do|test
Original: rename , predicted 1st: do|rename
Original: get|server|defaults , predicted 1st: get|server|server
Original: create|file , predicted 1st: create
Original: check|name|node|safe|mode , predicted 1st: validate|mode
Original: get|status , predicted 1st: get|status
Original: test|remove|acl|entries , predicted 1st: test|delete|entry
Original: clear|diffs , predicted 1st: clear
Original: get|cache|capacity , predicted 1st: get|max|bytes
Original: get|uri , predicted 1st: get|uri
Original: get|last|written|transaction|id , predicted 1st: get|last|last|id
Original: append|x|attrs|to|xml , predicted 1st: start
Original: new|instance , predicted 1st: create
Original: assign|container|pre|check , predicted 1st: is
Original: find|counter , predicted 1st: find|counter
Original: set|write|checksum , predicted 1st: set|write
Original: delegation|key|to|xml , predicted 1st: write|key
Original: get|max|seen|tx|id , predicted 1st: get|primary|key
Original: get|inode , predicted 1st: get
Original: test|delete|non|existent|file , predicted 1st: test|delete|root
Original: set|verify|checksum , predicted 1st: verify
Original: set|acl , predicted 1st: set|from
Original: copy|to|local|file , predicted 1st: copy|to|file
Original: list|files , predicted 1st: get|files|files
Original: set|default|uri , predicted 1st: set|default|uri
Original: rename|snapshot , predicted 1st: snapshot|snapshot
Original: get|permission|status , predicted 1st: get|permission
Original: get|and|update|last|inode|id , predicted 1st: get|id|id
Original: mkdirs , predicted 1st: is
Original: check|configuration , predicted 1st: check|input
Original: load|fs|image , predicted 1st: load
Original: clear|preempted|resources , predicted 1st: test
Original: can|execute , predicted 1st: is|valid
Original: create|non|recursive , predicted 1st: create|stream|stream
Original: get|int|cookie , predicted 1st: get
Original: get|statistics , predicted 1st: get|statistics
Original: inspect|directory , predicted 1st: add
Original: write , predicted 1st: write
Original: get|buffered|data|size , predicted 1st: get|count|count
Original: get|num|blocks|cached , predicted 1st: get|num|num|num
Original: start|file|int , predicted 1st: do|create
Original: register|backup|node , predicted 1st: add
Original: get|canonical|service|name , predicted 1st: get|service|name
Original: add|block , predicted 1st: add|block
Original: test|set|acl|default|on|file , predicted 1st: test|empty
Original: call , predicted 1st: do|test
Original: run , predicted 1st: test
Original: fix|name , predicted 1st: get|name|name
Original: delete , predicted 1st: remove
Original: is|symlink , predicted 1st: is|valid
Original: get|total , predicted 1st: get|total|total
Original: write|compact|block|array , predicted 1st: write
Original: log|update|master|key , predicted 1st: update|log|log
Original: read|checksum|chunk , predicted 1st: read
Original: start|checkpoint , predicted 1st: get
Original: get|file|status , predicted 1st: get|file|status
Original: set|generation|stamp|v , predicted 1st: set|stamp|stamp
Original: test|modify|acl|entries|sticky|bit , predicted 1st: test|read
Original: add|am|resource|usage , predicted 1st: add|resource
Original: get|node|usage , predicted 1st: get|info
Original: get|additional|datanode , predicted 1st: get|path
Original: get|storage|id , predicted 1st: get|storage|id
Original: list|status , predicted 1st: get|file|status
Original: print|help , predicted 1st: print|print|info
Original: get|command|name , predicted 1st: get|name|name
Original: recover|container , predicted 1st: register|scheduler
Original: create|file|system , predicted 1st: get
Original: test|rename|directory|as|file , predicted 1st: test|rename|root
Original: update|storage|version , predicted 1st: write
Original: get|capacity|total|gb , predicted 1st: get|total|bytes
Original: create|symlink|int , predicted 1st: do|process
Original: get|all|volumes|map , predicted 1st: 
Original: run , predicted 1st: test
Original: start|file , predicted 1st: do|get|status
Original: copy|from|local|file , predicted 1st: copy|from|file
Original: get|current|value , predicted 1st: get|value
Original: concat|int , predicted 1st: do|process
Original: contains|path , predicted 1st: contains|path
Original: get|cache|used , predicted 1st: get|cache
Original: get|block|id|generator , predicted 1st: get|block|id|generator
Original: get|used , predicted 1st: get|bytes
Original: list|corrupt|file|blocks , predicted 1st: read
Original: select|input|streams , predicted 1st: select
Original: get|file|link|status , predicted 1st: get|file|status
Original: create|journal , predicted 1st: get|instance
Original: fully|delete|contents , predicted 1st: delete|contents
Original: get|edit|ur|is , predicted 1st: get|dirs
Original: get|remote|ip , predicted 1st: get|ip
Original: unprotected|update|count , predicted 1st: add
Original: check|permission , predicted 1st: check
Original: store|application|attempt|state|internal , predicted 1st: write|state
Original: get|initial|working|directory , predicted 1st: get|working|directory
Original: read|fully , predicted 1st: read|fully
Original: copy|to|local|file , predicted 1st: copy|to|file
Original: is|directory , predicted 1st: is|directory
Original: unprotected|mkdir , predicted 1st: get|node|node
Original: contains|test|root|path , predicted 1st: is|paths
Original: check|operation , predicted 1st: perform
Original: get|num|snapshottable|dirs , predicted 1st: get|num|dirs
Original: delete|async , predicted 1st: execute
Original: write|and|read , predicted 1st: do|test
Original: copy|from|local|file , predicted 1st: copy
Original: get|storage|info , predicted 1st: get|name
Original: add|file|system|for|testing , predicted 1st: put
Original: name|node|has|resources|available , predicted 1st: has|has|available|resources
Original: check|return|value , predicted 1st: check
Original: fully|delete , predicted 1st: delete|delete
Original: remove|default|acl , predicted 1st: remove|default
Original: set|replication , predicted 1st: get|event
Original: trash|enabled , predicted 1st: is|trash|enabled
Original: get|current|trash|dir , predicted 1st: get|trash|trash
Original: add|preemption , predicted 1st: add
Original: fully|delete , predicted 1st: delete
Original: get|capacity , predicted 1st: get
Original: update|replica|under|recovery , predicted 1st: 
Original: discard|segments , predicted 1st: 
Original: is|running , predicted 1st: is|running|enabled
Original: verify|snapshot|name , predicted 1st: check
Original: test|access , predicted 1st: test
Original: create|compression , predicted 1st: create|image|image
Original: get|acl|entry|list , predicted 1st: get|entries
Original: get|block|pool|list , predicted 1st: get|all|names
Original: unprotected|set|acl , predicted 1st: parse|node
Original: get|file|block|locations , predicted 1st: get|block|block
Original: reset , predicted 1st: reset
Original: start|local|output , predicted 1st: do|get|path
Original: get|expired|heartbeats , predicted 1st: get
Original: seek|to|new|source , predicted 1st: to|bytes
Original: next|generation|stamp , predicted 1st: get|next|stamp
Original: save|legacy|oiv|image , predicted 1st: save|image
Original: is|dir|mutable , predicted 1st: read
Original: append , predicted 1st: do|to
Original: run|all , predicted 1st: run
Original: check|permission , predicted 1st: check|access
Original: canonicalize|uri , predicted 1st: get|uri|uri
Original: assert|nn|has|checkpoints , predicted 1st: test
Original: set|owner|int , predicted 1st: test
Original: get|cache|capacity , predicted 1st: get|cache|cache
Original: read|cache|directive|info , predicted 1st: get
Original: get|du , predicted 1st: get|size
Original: permission|status|to|xml , predicted 1st: add|status
Original: get|generation|stamp|from|file , predicted 1st: get|generation|stamp
Original: create|symlink , predicted 1st: create|parent
Original: set|replication , predicted 1st: set
Original: get|link|target , predicted 1st: get|target
Original: get|registration|id , predicted 1st: get|storage|id
Original: get|default|working|directory , predicted 1st: get|file
Original: get|wrapped|stream , predicted 1st: get|in|stream
Original: get|postponed|misreplicated|blocks , predicted 1st: get|block|count
Original: get|num|stale|storages , predicted 1st: get|num
Original: get|finalized|dir , predicted 1st: get|input
Original: is|upgrade|finalized , predicted 1st: is|upgrade
Original: get|shared|log|c|time , predicted 1st: get|default|dictionary
Original: set|rename|reserved|pairs , predicted 1st: set|rename|rename
Original: test|default|acl|renamed|dir , predicted 1st: test|invalid|entry
Original: start|local|output , predicted 1st: get|file
Original: get|content|summary , predicted 1st: get|content|content
Original: get|resource|usage , predicted 1st: get|resource
Original: get|inode|map|size , predicted 1st: get|count
Original: add|update|call|duration , predicted 1st: add
Original: unprotected|modify|acl|entries , predicted 1st: get|cluster|new
Original: get|last|applied|or|written|tx|id , predicted 1st: get|last|last|last|id
Original: get|volume|info , predicted 1st: get|info
Original: update|count|for|quota , predicted 1st: update
Original: store|or|update|rm|delegation|token|and|sequence|number|state , predicted 1st: write|file
Original: check|and|remove|partial|record , predicted 1st: do|execute
Original: begin|transaction , predicted 1st: get
Original: primitive|create , predicted 1st: create|stream
Original: set|rpc|client|id , predicted 1st: set|client|id
Original: bump|replica|gs , predicted 1st: do|execute
Original: output|to|xml , predicted 1st: write|content
Original: format|size , predicted 1st: get|binary|size
Original: log|set|x|attrs , predicted 1st: set
Original: get|checkpoint|dirs , predicted 1st: get|names|string
Original: get|home|directory , predicted 1st: get|user|path
Original: remove|path|and|blocks , predicted 1st: remove|nodes
Original: renew|lease , predicted 1st: do|read
Original: test|write|in|non|existent|directory , predicted 1st: test|file
Original: test|rename|file|to|itself , predicted 1st: test|rename
Original: get|path , predicted 1st: get|path
Original: fs|action|from|xml , predicted 1st: get|value
Original: get|client|name , predicted 1st: get|client|name
Original: get|state , predicted 1st: get|state
Original: rename|reserved|root|component|on|upgrade , predicted 1st: get|component
Original: get|num|blocks|failed|to|cache , predicted 1st: get|num|to|num
Original: get|listing , predicted 1st: get|event
Original: to|datanode|storage , predicted 1st: get|storage|storage
Original: count|edit|log|op|types , predicted 1st: log|log|log
Original: get|current|dirs , predicted 1st: add
Original: get|default|uri , predicted 1st: create
Original: load|fs|image , predicted 1st: do|to
Original: add|file , predicted 1st: create|node
Original: test|glob|status|filter|with|multiple|wild|card|matches|and|trivial|filter , predicted 1st: test|root|root
Original: new|shell|instance , predicted 1st: get|right
Original: value|of , predicted 1st: get|enum
Original: add|counter , predicted 1st: set|counter
Original: reset|state , predicted 1st: reset
Original: has|write|lock , predicted 1st: is|lock
Original: list|located|status , predicted 1st: get|file|status
Original: has|next , predicted 1st: is
Original: next , predicted 1st: get|file|status
Original: update|quota|and|collect|blocks , predicted 1st: remove|nodes
Original: get|block|pool|used , predicted 1st: get
Original: open , predicted 1st: open|stream
Original: write , predicted 1st: write
Original: get|file|encryption|info , predicted 1st: get|info
Original: get|generation|stamp|v|limit , predicted 1st: get|generation|stream
Original: get|snapshot|manager , predicted 1st: get|snapshot|manager
Original: get|access|time|precision , predicted 1st: get|access|access|access
Original: create|dir , predicted 1st: set|entry
Original: get|last|checkpoint|time , predicted 1st: get|time|time
Original: set|owner , predicted 1st: set|model
Original: test|working|directory , predicted 1st: test|dir
Original: unprotected|remove|x|attrs , predicted 1st: find|snapshot
Original: store|rmdt|master|key|state , predicted 1st: write
Original: get|x|attrs , predicted 1st: get
Original: get|pending|replication|blocks , predicted 1st: get|blocks|count
Original: read , predicted 1st: read
Original: recover|unclosed|streams , predicted 1st: check
Original: test|remove|default|acl|minimal , predicted 1st: test|get
Original: create|root , predicted 1st: create|directory
Original: has|rollback|fs|image , predicted 1st: is|large|image|image
Original: write|i|node|under|construction , predicted 1st: write
Original: log|modify|cache|pool , predicted 1st: log|log
Original: get|local , predicted 1st: get|local|system|file
Original: fully|delete , predicted 1st: delete
Original: delete , predicted 1st: delete
Original: un|tar|using|tar , predicted 1st: create|command
Original: unprotected|rename|to , predicted 1st: test|rename
Original: read|short , predicted 1st: read|from
Original: copy , predicted 1st: copy
Original: test|glob|status|with|no|matches|in|path , predicted 1st: test|root|root
Original: get|weights , predicted 1st: get|weight
Original: modify|acl|entries , predicted 1st: resolve|entries
Original: log|expire|delegation|token , predicted 1st: stop|token
Original: get|distinct|version|count , predicted 1st: get|versions
Original: check|scheme , predicted 1st: get
Original: list|cache|directives , predicted 1st: read
Original: recompute|shares , predicted 1st: run
Original: get|length , predicted 1st: get|file
Original: is|bp|dir|empty , predicted 1st: is
Original: store|or|update|amrm|token|secret|manager|state , predicted 1st: update|state
Original: test|modify|acl|entries|only|default , predicted 1st: test|read
Original: mkdir , predicted 1st: create|parent
Original: fs|permission|to|xml , predicted 1st: add|content
Original: create|temporary , predicted 1st: create
Original: get|cached|blocks , predicted 1st: get|block|block
Original: trigger|rollback|checkpoint , predicted 1st: close
Original: get|journal|class , predicted 1st: get|instance
Original: confirm|format , predicted 1st: get
Original: test|rename|file|to|existing|parent , predicted 1st: test|root|root
Original: read , predicted 1st: read
Original: test|set|permission , predicted 1st: test|invalid|entry
Original: get|file|system|class , predicted 1st: get
Original: write|lock , predicted 1st: get|lock|lock
Original: get|resource|usage , predicted 1st: create|usage
Original: get , predicted 1st: get
Original: skip , predicted 1st: get
Original: set|verify|checksum , predicted 1st: verify
Original: set|x|attr , predicted 1st: set|value
Original: test|input|stream|closed|twice , predicted 1st: test
Original: set|safe|mode , predicted 1st: is
Original: get|resource|weights , predicted 1st: get|resource
Original: list|status , predicted 1st: get|status
Original: make|shell|path , predicted 1st: get|path
Original: update|demand , predicted 1st: run
Original: close , predicted 1st: close
Original: check|public|perms|for|all , predicted 1st: is|file
Original: get|transaction|id|str , predicted 1st: get
Original: set|owner , predicted 1st: set|path
Original: exists , predicted 1st: exists
Original: initialize|repl|queues , predicted 1st: run
Original: set|x|attr , predicted 1st: set|x|value
Original: list|status , predicted 1st: process|filter
Original: rename|image|file|in|dir , predicted 1st: do|process
Original: add|cache|entry|with|payload , predicted 1st: add|cache|with|put
Original: create|file , predicted 1st: create|file
Original: get|write|hold|count , predicted 1st: get|lock|count
Original: verify|token , predicted 1st: verify
Original: init|internal , predicted 1st: set|up
Original: is|ha|enabled , predicted 1st: is|enabled
Original: test|list|status , predicted 1st: test|root|root
Original: get|edits|in|storage|dir , predicted 1st: get|file
Original: add|delegation|tokens , predicted 1st: get|tokens
Original: create , predicted 1st: create
Original: is|dir , predicted 1st: is|valid
Original: get|display|name , predicted 1st: get|display|name|name
Original: get|resource , predicted 1st: get|resource
Original: delegation|token|to|xml , predicted 1st: parse
Original: get|path , predicted 1st: get|text
Original: get|resource|usage , predicted 1st: get
Original: fs|action|to|xml , predicted 1st: add|content
Original: log|start|rolling|upgrade , predicted 1st: start
Original: test|list|status|throws|exception|for|non|existent|file , predicted 1st: test|get|root|root|root
Original: get|storage|type , predicted 1st: get|storage|type|type
Original: get|read|hold|count , predicted 1st: get|read|read
Original: set|times , predicted 1st: set
Original: delete|on|exit , predicted 1st: on|delete
Original: read|fields , predicted 1st: read
Original: remove|acl , predicted 1st: remove
Original: get|cache|used , predicted 1st: get|cache|cache
Original: fill , predicted 1st: read
Original: next|random|int , predicted 1st: get|min
Original: can|roll|back|shared|log , predicted 1st: can|can|can|can|can|can|can
Original: get|transaction|id , predicted 1st: get
Original: find|counter , predicted 1st: new
Original: add|preempt|call|duration , predicted 1st: add
Original: recover|check , predicted 1st: get|block
Original: get|required|namespace|edits|dirs , predicted 1st: get|dirs|dirs
Original: resolve|path , predicted 1st: resolve|path
Original: mark , predicted 1st: set
Original: write|cache|directive|info , predicted 1st: do|x
Original: shutdown , predicted 1st: clear
Original: get|queue|user|acl|info , predicted 1st: get|user|user|info
Original: remove|x|attrs , predicted 1st: remove
Original: update|demand , predicted 1st: run
Original: test|remove|default|acl|must|be|owner|or|super , predicted 1st: test
Original: set|is|unregistered , predicted 1st: set|is
Original: is|file , predicted 1st: is|file
Original: create|file , predicted 1st: create|file
Original: to|json , predicted 1st: put
Original: test|remove|acl|entries|minimal|default , predicted 1st: test|entry
Original: to|access|control|string , predicted 1st: get|name
Original: get|checksum|type , predicted 1st: get|type
Original: renew|delegation|token , predicted 1st: get|time
Original: verify|max|dir|items , predicted 1st: set|path
Original: get|compile|info , predicted 1st: get|version
Original: load|fs|image , predicted 1st: do|start
Original: remove|block , predicted 1st: remove|block
Original: log|storage|contents , predicted 1st: run
Original: get|replica|visible|length , predicted 1st: get|length
Original: get|number|of|datanodes , predicted 1st: get|report|for
Original: replace|file , predicted 1st: rename
Original: remove|from|inode|map , predicted 1st: remove
Original: get|ondisk|trunk|size , predicted 1st: get|size|size
Original: append|acl|entries|to|xml , predicted 1st: process|entry
Original: get|method|name , predicted 1st: get|stack|name
Original: check|upgrade , predicted 1st: check|previous
Original: get|block|capacity , predicted 1st: get|capacity
Original: delete , predicted 1st: delete
Original: do|pre|upgrade|of|shared|log , predicted 1st: do|upgrade
Original: load , predicted 1st: get|image|image
Original: compare , predicted 1st: get|next|name
Original: get|volumes , predicted 1st: get
Original: set|working|directory , predicted 1st: set|working|directory
Original: destroy|file|systems , predicted 1st: tear|down
Original: remove|block|pool , predicted 1st: stop|pool
Original: init|retry|cache , predicted 1st: get|cache|cache
Original: x|attr|names|to|json , predicted 1st: get|json|map|map
Original: get|latest|edits|files , predicted 1st: get|storage|storage|storage
Original: update|application|state|internal , predicted 1st: update
Original: write , predicted 1st: update
Original: get|file|size , predicted 1st: get|size
Original: report|bad|blocks , predicted 1st: write|block
Original: get|status , predicted 1st: get|status
Original: create|file , predicted 1st: create|file
Original: process|delete|on|exit , predicted 1st: remove
Original: set|u|mask , predicted 1st: set
Original: resolve|path , predicted 1st: resolve
Original: checksum|long , predicted 1st: get
Original: get|orig|file , predicted 1st: get|file|file
Original: is|in|an|ez , predicted 1st: is
Original: load|rm|app|state , predicted 1st: parse|state
Original: get|lease|manager , predicted 1st: get|manager
Original: add|volume , predicted 1st: get|storage|storage|storage
Original: test|glob|status|with|multiple|wild|card|matches , predicted 1st: test|root|root
Original: set|block|total , predicted 1st: set|mode
Original: find|meta|file , predicted 1st: get|file
Original: accept , predicted 1st: is
Original: get|default|replication , predicted 1st: get|default
Original: release|backup|node , predicted 1st: write
Original: append|file , predicted 1st: do|get
Original: get|queue|name , predicted 1st: get|name|name
Original: create|internal , predicted 1st: create|channel
Original: is|non|empty|directory , predicted 1st: read
Original: is|access|time|supported , predicted 1st: is|access|access|access
Original: get|test|root|path , predicted 1st: create|path
Original: unprotected|remove|default|acl , predicted 1st: get|node|new
Original: test|glob|status|filter|with|multiple|path|matches|and|non|trivial|filter , predicted 1st: test|root|root
Original: print|info , predicted 1st: print|help
Original: create|file , predicted 1st: create|data
Original: get|non|runnable|app|schedulables , predicted 1st: get
Original: get|ns|quota , predicted 1st: get
Original: in|transition|to|active , predicted 1st: is|active
Original: unprotected|mkdir , predicted 1st: update|node
Original: finalize|i|node|file|under|construction , predicted 1st: test|file
Original: unprotected|set|x|attrs , predicted 1st: test
Original: load|string|table , predicted 1st: read|from
Original: get|file|status , predicted 1st: get|file|name
Original: set|permission , predicted 1st: set|permission
Original: shutdown , predicted 1st: tear|down
Original: close , predicted 1st: close
Original: has|read|lock , predicted 1st: is|lock
Original: next|key|value , predicted 1st: read
Original: create|container , predicted 1st: get|container|container
Original: create|rolling|logs , predicted 1st: get
Original: save|i|node|image , predicted 1st: write|reference
Original: get|key|name , predicted 1st: get|key|name
Original: get|num|blocks|failed|to|cache , predicted 1st: get|cache|to|cache
Original: init|replica|recovery , predicted 1st: read
Original: set|final|application|status , predicted 1st: on|final
Original: log|finalize|rolling|upgrade , predicted 1st: set|time
Original: get|child|queues , predicted 1st: get|child
Original: get|x|attr , predicted 1st: get|x|x|name
Original: get|root , predicted 1st: get|root|dir
Original: get|snapshots|listing , predicted 1st: test|snapshot
Original: recover|append , predicted 1st: do|block
Original: test|remove|acl|entries|only|default , predicted 1st: test|invalid|entries
Original: unprotected|add|symlink , predicted 1st: add|node|node
Original: copy|to|local|file , predicted 1st: copy
Original: create|new|block , predicted 1st: test|block
Original: get|dead|nodes , predicted 1st: get
Original: find|latest|image|file , predicted 1st: get|image|image
Original: log|audit|event , predicted 1st: log|event|event
Original: test|output|stream|closed|twice , predicted 1st: test|get|root|root|root
Original: register|commands , predicted 1st: register|factory
Original: log|add|cache|pool , predicted 1st: add|log|log|log
Original: remove|snapshottable|dirs , predicted 1st: remove|manager
Original: cancel|delete|on|exit , predicted 1st: is|delete|on|delete
Original: set|last|allocated|block|id , predicted 1st: skip
Original: get|child|file|systems , predicted 1st: get|system|file
Original: log|get|delegation|token , predicted 1st: log
Original: add|app , predicted 1st: add|app
Original: read|compression|header , predicted 1st: create
Original: get|free , predicted 1st: get|capacity
Original: get|max|objects , predicted 1st: get|max|memory
Original: add|counter , predicted 1st: set|counter
Original: get|test|root|dir , predicted 1st: get|root|root|dir
Original: unprotected|remove|block , predicted 1st: remove|block
Original: reassign|lease|internal , predicted 1st: create
Original: rename , predicted 1st: do|rename
Original: test|modify|acl|entries|minimal , predicted 1st: test|read|read
Original: do|import|checkpoint , predicted 1st: create|image
Original: abandon|block , predicted 1st: do|process
Original: register|commands , predicted 1st: add|factory|factory
Original: get|block|manager , predicted 1st: get|block|manager
Original: get|absolute|test|root|path , predicted 1st: fun
Original: append , predicted 1st: append|stream
Original: to|short , predicted 1st: 
Original: create , predicted 1st: create
Original: mkdirs|recursively , predicted 1st: check
Original: get|capacity|used , predicted 1st: get|statistics
Original: test|set|acl , predicted 1st: test|read|entry
Original: get|client|id , predicted 1st: get|client|id|id
Original: is|dir , predicted 1st: is|directory
Original: get|call|id , predicted 1st: get|id|id|id
Original: size , predicted 1st: get
Original: assert|acl|feature , predicted 1st: assert
Original: get|acl|status , predicted 1st: get|status
Original: list|status , predicted 1st: get|files
Original: decode|xml , predicted 1st: parse
Original: get|full|path|name , predicted 1st: get|full|path|path
Original: get|default|replication , predicted 1st: get|default|default
Original: unprotected|delete , predicted 1st: run
Original: get|priority , predicted 1st: get|priority
Original: write|unlock , predicted 1st: unlock
Original: get|checkpoint|edits|dirs , predicted 1st: get|names|string
Original: hflush , predicted 1st: flush
Original: get|statistics , predicted 1st: get
Original: test|rename|directory|to|non|existent|parent , predicted 1st: test|rename|root
Original: initialize , predicted 1st: initialize
Original: add|file|system|for|testing , predicted 1st: add|file|for|file
Original: create|url|stream|handler , predicted 1st: get|handler
Original: read|fully , predicted 1st: read|fully
Original: get|default|replication , predicted 1st: get|default
Original: close|file , predicted 1st: on|file
Original: update|count|no|quota|check , predicted 1st: update|nodes
Original: get|capacity , predicted 1st: get|capacity
Original: set|last|time|at|min|share , predicted 1st: set|min|min|time
Original: is|need|rollback|fs|image , predicted 1st: is|checkout|file
Original: list|corrupt|file|blocks , predicted 1st: list|list
Original: set|image|loaded , predicted 1st: set|medium|image
Original: write , predicted 1st: write
Original: get|min|share|mb , predicted 1st: get|min|mb
Original: recover|close , predicted 1st: do|start
Original: delete|internal , predicted 1st: remove
Original: update|file , predicted 1st: write
Original: get|default|block|size , predicted 1st: get|long
Original: do|test|rename|directory|as|non|existent|directory , predicted 1st: test|file
Original: save|namespace , predicted 1st: test|read
Original: set|owner , predicted 1st: set|model
Original: iterator , predicted 1st: get
Original: compute|next , predicted 1st: next
Original: log|sync|all , predicted 1st: init
Original: test|remove|acl|entries|sticky|bit , predicted 1st: test|invalid|entry
Original: get|relative|path|i|nodes , predicted 1st: get
Original: is|image|loaded , predicted 1st: get|image
Original: check|owner , predicted 1st: check|permission|permission
Original: long|read|lock , predicted 1st: get|lock|lock
Original: copy|from|local|file , predicted 1st: copy
Original: has|rpc|ids , predicted 1st: is|client|id
Original: set|rename|reserved|map|internal , predicted 1st: check
Original: rename|to , predicted 1st: do|to
Original: test|default|acl|new|dir|with|mode , predicted 1st: test|invalid|entry
Original: incr|deleted|file|count , predicted 1st: delete|deleted|file
Original: decrement|runnable|apps , predicted 1st: run
Original: update|count|for|quota|recursively , predicted 1st: update
Original: verify|quota , predicted 1st: check
Original: get|file|info , predicted 1st: read
Original: leave|safe|mode , predicted 1st: write
